19,13
74,105
90,101
260,104
259,85
53,36
552,279
48,133
53,53
156,107
68,100
202,117
106,87
67,38
263,164
92,155
43,38
92,55
546,712
2165,575
80,62
87,212
193,48
207,175
123,127
211,112
66,75
126,98
86,80
235,332
321,267
163,110
172,101
76,87
64,37
181,108
139,109
623,310
94,79
71,69
84,201
176,539
71,78
52,64
180,224
299,271
36,65
189,54
96,27
109,68
133,58
87,65
57,103
238,153
99,101
178,75
111,106
116,159
92,48
55,162
68,17
42,16
34,23
50,12
47,12
597,464
92,196
238,267
117,93
161,164
101,58
1781,178
2811,374
41,34
154,107
43,73
24,90
61,63
171,58
116,66
175,184
422,505
201,90
233,89
56,69
142,138
344,311
64,102
398,173
448,120
102,59
26,22
99,159
465,227
93,98
357,223
298,255
379,212
393,235
274,1049
127,36
1137,426
51,124
185,87
171,87
78,186
279,163
161,87
60,63
69,50
104,167
92,171
342,67
60,40
122,170
80,193
55,130
105,60
123,37
138,176
176,276
185,63
268,60
201,78
210,192
98,40
44,45
69,29
81,45
192,412
26,68
96,64
94,67
404,316
186,95
208,173
336,247
95,197
177,247
342,74
112,64
135,121
481,212
559,370
458,406
620,368
161,101
100,117
49,27
648,439
153,77
226,55
42,106
90,134
19,74
441,559
138,102
64,68
181,75
1180,525
202,222
91,111
227,73
33,56
57,39
55,95
39,53
279,264
392,149
177,151
669,277
525,155
84,104
124,110
83,42
102,55
71,34
521,221
695,199
134,165
54,27
106,107
154,101
209,76
208,48
223,43
197,45
148,117
50,22
101,305
183,58
41,38
179,35
36,92
304,231
506,141
139,96
117,77
117,73
74,27
119,130
13,41
26,87
578,432
49,25
15,17
14,17
81,38
40,47
424,213
60,36
60,184
87,79
274,63
87,52
213,113
102,172
243,120
202,128
33,27
73,94
45,34
51,22
51,20
45,23
110,142
163,238
133,75
212,171
142,83
93,150
130,143
73,40
67,28
246,105
270,69
93,89
82,81
98,68
255,199
82,110
773,495
395,191
229,132
112,96
173,237
248,480
159,65
64,57
61,162
103,30
460,186
628,184
167,90
35,18
90,89
59,98
97,49
76,155
76,160
124,79
198,166
265,124
471,165
669,265
131,45
841,212
776,249
132,120
74,36
103,161
72,51
66,127
85,64
219,126
75,171
135,96
92,44
62,35
249,92
192,107
54,59
369,102
147,47
63,145
72,43
100,72
39,66
50,115
74,138
94,95
261,290
164,110
797,1632
107,65
71,102
180,147
102,142
1288,654
44,78
199,183
108,76
205,131
88,204
207,133
261,187
61,78
69,128
86,144
140,80
269,186
147,143
68,85
110,46
53,24
58,112
566,576
126,66
85,48
178,118
117,53
203,163
45,51
143,60
48,25
119,52
69,37
140,43
90,93
69,105
251,246
245,198
43,25
216,142
152,125
366,266
1079,206
78,61
106,62
261,237
82,24
38,30
52,148
241,297
61,62
72,74
481,813
204,98
701,610
443,509
469,271
144,116
83,84
183,62
30,181
62,40
23,48
50,45
512,164
27,44
113,146
35,46
101,27
201,46
253,248
114,86
71,32
140,247
55,117
113,77
172,315
224,263
43,170
354,121
122,24
84,86
92,442
284,172
82,131
668,491
48,19
32,63
85,21
180,191
164,173
193,124
60,26
301,565
80,77
186,124
223,151
133,98
74,46
235,95
102,72
171,51
55,147
37,53
610,460
42,92
92,61
527,361
18,38
262,863
72,113
328,139
328,120
85,170
64,34
786,876
57,36
23,77
50,109
148,103
108,149
89,37
217,106
192,61
83,56
120,88
260,64
114,34
204,148
264,108
68,168
40,107
304,197
215,67
62,67
33,110
104,85
576,343
115,105
90,153
131,32
224,109
136,94
420,201
41,120
577,368
105,205
75,189
124,118
203,216
42,103
1049,516
463,391
39,85
77,26
244,518
40,66
134,259
65,206
48,52
101,53
196,44
85,45
235,162
739,223
84,33
177,248
40,72
22,81
116,109
19,76
125,52
117,151
92,100
133,69
70,87
34,87
431,183
264,122
110,235
27,73
286,259
81,137
181,222
77,211
141,71
156,84
22,24
59,76
64,54
120,52
366,101
204,56
246,55
66,59
117,58
45,29
46,54
326,846
253,203
101,138
119,81
177,82
687,635
118,163
70,80
103,51
101,51
701,101
189,78
223,176
266,96
53,38
212,277
194,149
287,178
79,84
180,440
39,85
327,685
148,281
91,91
107,213
232,262
93,73
241,149
97,97
59,81
24,111
42,36
62,92
110,150
237,77
33,54
217,467
70,91
184,43
201,67
29,39
179,240
48,127
125,69
76,66
136,48
68,232
153,128
144,609
152,75
48,78
150,75
331,300
37,35
70,213
153,52
155,38
144,129
32,22
189,214
155,72
188,46
94,39
99,188
39,145
182,45
101,135
124,360
41,49
52,57
64,86
123,226
37,60
56,54
35,73
230,205
158,216
81,59
88,46
53,27
60,30
70,21
34,33
82,151
341,315
171,150
206,45
50,150
78,128
149,186
31,28
112,89
259,77
459,93
132,91
1680,435
1025,363
180,218
153,39
632,99
70,89
73,80
172,85
397,699
74,70
54,119
221,288
182,106
143,50
315,172
125,84
96,44
168,148
239,310
128,127
87,87
137,70
175,73
167,129
31,70
164,271
192,98
250,180
235,125
65,84
95,49
108,45
139,35
523,481
323,175
547,225
145,297
275,141
69,150
98,142
1183,213
701,199
53,21
59,111
55,101
713,119
458,278
218,212
403,323
198,307
230,39
39,73
98,89
2928,661
65,127
2303,477
91,51
114,209
128,43
67,97
36,103
132,27
82,28
59,175
33,83
88,141
101,181
1087,253
185,181
92,104
78,59
406,259
35,85
489,275
107,208
88,41
701,759
324,320
329,75
270,111
97,74
32,76
73,53
561,322
260,295
297,99
69,40
66,148
128,116
110,33
97,91
156,231
223,171
30,113
170,159
149,144
247,213
230,285
263,151
162,79
221,168
44,71
24,50
34,74
83,82
113,117
421,403
105,98
495,500
305,243
25,59
64,39
76,31
59,46
311,383
138,126
73,67
69,66
68,196
285,334
538,218
304,210
208,362
290,195
55,136
59,129
620,611
105,173
62,129
55,98
357,155
445,134
439,120
239,166
653,757
155,45
77,255
119,77
319,78
127,48
137,86
349,266
291,83
247,171
321,69
45,81
69,47
53,46
139,83
85,111
43,31
509,281
72,74
296,939
54,91
91,24
114,47
107,176
53,113
153,255
93,113
19,66
478,515
247,131
50,51
47,29
54,98
210,104
121,261
31,73
506,384
385,178
69,36
129,58
88,31
47,51
275,155
120,55
116,22
241,460
292,236
897,737
225,127
115,138
235,411
147,131
80,58
136,84
43,50
359,213
32,101
187,146
490,371
369,135
84,51
558,159
572,312
268,336
121,114
46,107
89,228
68,130
52,105
273,64
79,125
112,52
101,54
92,65
143,60
152,91
49,21
33,46
123,165
145,95
115,31
545,77
205,70
146,89
1136,1598
123,52
91,23
94,49
155,225
410,768
153,129
401,84
66,16
33,40
91,56
43,32
53,43
27,16
23,66
80,59
278,175
316,232
277,176
139,52
587,167
411,193
107,225
188,49
14,31
95,170
248,189
53,51
208,86
212,62
100,82
193,79
623,87
51,20
436,381
799,833
225,152
104,92
151,278
62,80
68,27
98,217
136,180
49,35
39,71
133,140
83,33
23,35
156,187
98,101
178,95
173,80
144,122
279,132
117,75
51,113
146,39
87,37
132,276
49,39
102,60
620,377
463,329
122,119
78,96
291,431
271,114
191,90
460,1090
151,73
44,57
491,921
139,141
116,125
1013,235
89,118
243,47
198,336
89,186
98,131
85,173
102,89
81,42
43,20
95,115
59,173
84,73
144,51
61,36
284,263
52,164
130,135
327,189
165,106
424,212
446,242
76,70
135,79
51,40
30,19
10,18
323,190
33,98
178,132
305,251
71,87
85,23
89,196
158,96
158,69
439,224
252,279
111,85
104,43
246,92
71,52
678,640
55,142
135,89
97,134
341,116
93,40
171,219
754,525
153,123
42,103
113,61
64,50
231,624
86,591
98,82
121,103
368,205
270,64
148,61
273,161
146,86
66,54
69,59
193,55
141,125
49,72
189,191
139,36
360,461
90,88
36,84
